node,sf,time
85.0,7.0,2701981.1722161258
4.0,8.0,2701951.593771604
53.0,7.0,2702083.185943243
67.0,9.0,2702030.043675696
68.0,8.0,2702247.524818206
75.0,7.0,2702731.644592559
17.0,8.0,2702745.29450033
49.0,8.0,2702777.6604350377
92.0,7.0,2702846.8399545327
48.0,7.0,2702991.824743276
38.0,7.0,2703004.040748168
25.0,9.0,2702897.5593020716
96.0,7.0,2703116.247302938
55.0,7.0,2703331.673308965
50.0,7.0,2703371.1490600593
66.0,7.0,2703398.851235324
51.0,7.0,2703524.860096219
65.0,7.0,2703671.040608859
27.0,10.0,2703428.10825352
34.0,8.0,2703790.0927433954
22.0,8.0,2703801.73543209
68.0,8.0,2704154.2843046784
74.0,7.0,2704439.666014509
75.0,7.0,2704595.3206494353
10.0,12.0,2703136.5254729236
18.0,9.0,2704832.2150646816
24.0,7.0,2705092.954997252
19.0,11.0,2704622.261731923
51.0,7.0,2705539.032230995
69.0,7.0,2705814.2305900217
84.0,7.0,2705919.4523750115
81.0,9.0,2705825.3458318016
89.0,9.0,2705916.9462062544
50.0,7.0,2706549.632732782
49.0,8.0,2706512.3774809586
1.0,8.0,2706588.0171332704
98.0,8.0,2706672.8867404107
48.0,7.0,2706788.7906894796
71.0,8.0,2706818.706263663
27.0,10.0,2706721.937995146
5.0,8.0,2707238.259984088
24.0,7.0,2707516.541518067
81.0,9.0,2707408.338645435
0.0,8.0,2707586.3783697435
84.0,7.0,2707769.885947863
61.0,8.0,2707735.0623864345
41.0,7.0,2707940.59273645
54.0,8.0,2708120.8795160456
88.0,9.0,2708209.164033421
58.0,7.0,2708430.366115057
34.0,8.0,2708418.210182831
84.0,7.0,2708646.327564313
86.0,8.0,2708778.343712479
80.0,7.0,2709215.196090363
19.0,11.0,2708425.7051011347
26.0,7.0,2709381.8381639225
89.0,9.0,2709398.7046418567
11.0,7.0,2709658.456337086
54.0,8.0,2709732.6339829518
35.0,8.0,2709940.6627478725
37.0,7.0,2710110.565371323
84.0,7.0,2710248.3650285127
0.0,8.0,2710423.480486098
23.0,7.0,2710638.173447908
53.0,7.0,2710816.990734228
59.0,10.0,2710413.323104132
95.0,7.0,2710912.459461316
68.0,8.0,2710915.0509837135
71.0,8.0,2710931.5898511535
20.0,7.0,2711132.9507182403
85.0,7.0,2711190.583145524
37.0,7.0,2711258.9322647275
98.0,8.0,2711398.318519565
51.0,7.0,2711539.2534651333
46.0,9.0,2711444.5578571074
64.0,8.0,2711578.708131307
89.0,9.0,2711628.4020964345
86.0,8.0,2711902.4107872252
62.0,10.0,2711559.8257259377
47.0,7.0,2712105.8328761756
98.0,8.0,2712252.836179623
98.0,8.0,2712495.2775577754
5.0,8.0,2712553.098121445
47.0,7.0,2712631.509209286
97.0,8.0,2712599.812637304
85.0,7.0,2713134.131121278
75.0,7.0,2713426.5618772754
7.0,9.0,2713389.2858496998
59.0,10.0,2713193.282757182
53.0,7.0,2713640.0715769795
14.0,7.0,2713671.791468303
32.0,8.0,2713652.368123765
56.0,7.0,2713831.756739295
49.0,8.0,2713800.596777604
70.0,7.0,2714091.7338481913
16.0,7.0,2714411.9875163287
20.0,7.0,2714506.943532031
17.0,8.0,2714516.1329550976
15.0,7.0,2714630.1733795092
18.0,9.0,2714582.0542109297
77.0,7.0,2714917.7928261817
3.0,10.0,2714813.9258650304
78.0,8.0,2715247.5967114936
67.0,9.0,2715415.6237308197
7.0,9.0,2715702.8606538596
33.0,7.0,2715903.259694405
5.0,8.0,2715897.6510706865
81.0,9.0,2715829.6897738846
89.0,9.0,2715834.941297976
34.0,8.0,2716255.1365213897
32.0,8.0,2716265.6316175396
81.0,9.0,2716626.3454440846
79.0,11.0,2716083.9560488826
86.0,8.0,2716951.3702211906
78.0,8.0,2717041.7404468376
82.0,7.0,2717137.8563012215
69.0,7.0,2717145.2388627594
59.0,10.0,2716742.9636665927
16.0,7.0,2717189.9701969754
8.0,7.0,2717290.122958804
21.0,11.0,2716422.631891471
57.0,7.0,2717337.960682859
43.0,11.0,2716662.664575635
18.0,9.0,2717556.50811993
44.0,10.0,2717365.274738235
90.0,7.0,2717848.8570464454
60.0,7.0,2718047.0673288703
57.0,7.0,2718144.827949542
79.0,11.0,2717288.3814501544
77.0,7.0,2718340.495555335
70.0,7.0,2718773.683507806
83.0,9.0,2718677.247659551
49.0,8.0,2719262.757910012
59.0,10.0,2719038.6702078334
38.0,7.0,2719748.102680787
13.0,8.0,2719860.2558182976
39.0,10.0,2719530.2565665157
80.0,7.0,2719982.83212625
60.0,7.0,2720012.5729896408
62.0,10.0,2719600.333350375
19.0,11.0,2719301.922043408
48.0,7.0,2720214.714251854
92.0,7.0,2720300.7787661906
95.0,7.0,2720394.1883164216
12.0,9.0,2720289.863763508
8.0,7.0,2720553.729301103
79.0,11.0,2720286.3761717835
76.0,9.0,2721398.9421386616
52.0,7.0,2721726.448920594
55.0,7.0,2721828.142690137
82.0,7.0,2721945.1079330784
40.0,7.0,2722165.129247098
3.0,10.0,2721818.831827645
46.0,9.0,2722179.0921547893
45.0,8.0,2722333.7180410046
19.0,11.0,2721630.162777477
50.0,7.0,2722555.6602413813
63.0,8.0,2722633.1463282495
42.0,7.0,2722924.0621185764
76.0,9.0,2722916.6137884636
67.0,9.0,2722988.449407697
93.0,8.0,2723180.5440328415
60.0,7.0,2723530.8541433588
60.0,7.0,2723752.239314219
84.0,7.0,2723768.037722001
97.0,8.0,2724066.426336403
4.0,8.0,2724430.4971078834
47.0,7.0,2724535.414689048
75.0,7.0,2724558.674672128
99.0,12.0,2722935.2793631805
29.0,9.0,2724548.0742368256
12.0,9.0,2724562.5386347314
60.0,7.0,2724739.5589739964
5.0,8.0,2724698.175491667
32.0,8.0,2724707.9677965515
1.0,8.0,2724721.4048050176
91.0,7.0,2724982.610431824
93.0,8.0,2725002.9846192678
10.0,12.0,2723632.249967819
55.0,7.0,2725497.3321185107
26.0,7.0,2725532.362254256
32.0,8.0,2725485.9168791557
66.0,7.0,2725552.025563393
87.0,7.0,2725567.5426971656
5.0,8.0,2725583.450287914
42.0,7.0,2725805.1325874175
73.0,8.0,2725848.8627667753
63.0,8.0,2726088.599246241
72.0,9.0,2726316.5443739225
75.0,7.0,2726572.7260152516
12.0,9.0,2726599.793594409
95.0,7.0,2726779.278460438
15.0,7.0,2726863.6429425357
55.0,7.0,2727009.2190334126
13.0,8.0,2726993.2483319133
3.0,10.0,2726769.3826774852
72.0,9.0,2727110.8854627153
4.0,8.0,2727527.2069090838
48.0,7.0,2727614.6609604657
65.0,7.0,2727696.7934348932
30.0,7.0,2727733.915779135
12.0,9.0,2727596.1379217044
32.0,8.0,2727728.5791651984
51.0,7.0,2727980.729270536
80.0,7.0,2728070.076776679
91.0,7.0,2728231.1782844486
86.0,8.0,2728185.2830441007
77.0,7.0,2728325.58260853
69.0,7.0,2728367.9175527496
61.0,8.0,2728318.0380570674
17.0,8.0,2728407.3453164236
14.0,7.0,2728513.3964967546
23.0,7.0,2728587.709525059
97.0,8.0,2728917.1139272307
57.0,7.0,2729006.294827061
59.0,10.0,2728614.7160580726
27.0,10.0,2729015.170610344
74.0,7.0,2729445.9626559964
25.0,9.0,2729383.837539705
46.0,9.0,2729915.233573305
9.0,10.0,2729745.678614534
65.0,7.0,2730230.826670168
59.0,10.0,2729862.649477752
51.0,7.0,2730352.5675402656
44.0,10.0,2730061.696792101
11.0,7.0,2730582.1554832226
73.0,8.0,2730566.405835674
55.0,7.0,2730663.382581823
42.0,7.0,2730770.750894101
96.0,7.0,2730853.671864683
71.0,8.0,2731143.4011880932
32.0,8.0,2731216.357860887
45.0,8.0,2731231.264259555
24.0,7.0,2731523.2811503685
3.0,10.0,2731119.8538401215
78.0,8.0,2731630.3823844944
26.0,7.0,2731915.8446723702
74.0,7.0,2731963.4719101246
76.0,9.0,2731825.0090615354
53.0,7.0,2732340.1043729293
82.0,7.0,2732404.2378797405
2.0,7.0,2732406.752834734
83.0,9.0,2732250.9549806737
59.0,10.0,2732264.1616968014
41.0,7.0,2732940.312402035
65.0,7.0,2733050.254184319
64.0,8.0,2733106.2185454154
48.0,7.0,2733257.251368301
37.0,7.0,2733293.5048588896
89.0,9.0,2733148.7335764286
2.0,7.0,2733411.8642156925
66.0,7.0,2733534.990548136
12.0,9.0,2733632.090861664
67.0,9.0,2733655.1406557756
75.0,7.0,2733826.2293417216
86.0,8.0,2733875.9633177286
93.0,8.0,2734210.5232089325
35.0,8.0,2734257.681552298
84.0,7.0,2734321.900980117
36.0,7.0,2734468.674818159
77.0,7.0,2734471.010378391
78.0,8.0,2734631.310512766
93.0,8.0,2734692.836485256
24.0,7.0,2734919.174808976
53.0,7.0,2734930.7986188643
65.0,7.0,2734962.5012605586
21.0,11.0,2734096.13825665
90.0,7.0,2735035.1822033194
39.0,10.0,2734651.1147004412
74.0,7.0,2735147.161509923
12.0,9.0,2735285.8948901743
85.0,7.0,2735467.989104597
23.0,7.0,2735528.438506467
78.0,8.0,2735754.78307365
40.0,7.0,2735919.646631261
65.0,7.0,2735960.8401434794
17.0,8.0,2735913.173601191
20.0,7.0,2735992.642020214
2.0,7.0,2736016.9113079067
77.0,7.0,2736230.8765959376
66.0,7.0,2736279.0455865324
71.0,8.0,2736418.150981739
54.0,8.0,2736570.1767414035
37.0,7.0,2736931.674431781
23.0,7.0,2737012.0942881806
92.0,7.0,2737018.8442713344
23.0,7.0,2737233.7704797196
24.0,7.0,2737260.577751975
68.0,8.0,2737230.3410683707
1.0,8.0,2737300.618786321
53.0,7.0,2737382.7220107256
57.0,7.0,2737400.4028887204
0.0,8.0,2737505.0726641444
79.0,11.0,2736726.3506049253
66.0,7.0,2738030.629419799
4.0,8.0,2737994.5977185196
27.0,10.0,2737678.0147288167
95.0,7.0,2738226.512156343
16.0,7.0,2738313.085652491
78.0,8.0,2738447.5963921323
33.0,7.0,2738762.9140734607
92.0,7.0,2738864.6260440443
49.0,8.0,2738947.995633066
34.0,8.0,2739259.111378437
90.0,7.0,2739331.1515496694
55.0,7.0,2739429.3650911045
32.0,8.0,2739477.9935044292
79.0,11.0,2738663.0148772234
51.0,7.0,2739599.9215726247
83.0,9.0,2739445.7838051785
34.0,8.0,2739594.8149110624
57.0,7.0,2739659.461760422
15.0,7.0,2739743.491087179
4.0,8.0,2739704.5938834576
2.0,7.0,2739906.2275462416
47.0,7.0,2740497.013687123
40.0,7.0,2740702.708619866
61.0,8.0,2740669.4787839977
91.0,7.0,2740745.246748625
2.0,7.0,2740846.7342038914
90.0,7.0,2740894.8955539656
7.0,9.0,2741199.5562313427
54.0,8.0,2741548.24909356
78.0,8.0,2741710.265733581
76.0,9.0,2741631.9074941995
23.0,7.0,2741812.600682832
49.0,8.0,2741935.8202891294
99.0,12.0,2740508.885895865
97.0,8.0,2742240.6599675985
78.0,8.0,2742282.5900212326
73.0,8.0,2742375.6812495827
34.0,8.0,2742708.0107836886
50.0,7.0,2742922.9474225114
15.0,7.0,2743092.1110455315
29.0,9.0,2743033.949599668
71.0,8.0,2743234.1528362907
31.0,8.0,2743450.5584298708
60.0,7.0,2743538.8440808225
78.0,8.0,2743479.685816215
1.0,8.0,2743708.2082316238
37.0,7.0,2743782.0961154224
39.0,10.0,2743392.7021787353
47.0,7.0,2743914.4440188515
98.0,8.0,2744297.3008558755
25.0,9.0,2744213.106192069
41.0,7.0,2744741.9564849567
72.0,9.0,2744578.133384379
83.0,9.0,2744667.9536219323
77.0,7.0,2744861.3903746093
60.0,7.0,2744921.3082642397
91.0,7.0,2745482.0320196454
87.0,7.0,2745617.6625040737
63.0,8.0,2745584.7045501736
86.0,8.0,2745674.6248382023
56.0,7.0,2745779.741821976
12.0,9.0,2745626.427477857
0.0,8.0,2745742.9526248886
31.0,8.0,2745743.8871892723
25.0,9.0,2745855.452644488
7.0,9.0,2745946.2393455785
42.0,7.0,2746129.693560272
38.0,7.0,2746329.7862438397
86.0,8.0,2746579.178099666
29.0,9.0,2746489.191534251
48.0,7.0,2746688.346553137
98.0,8.0,2746658.081734681
7.0,9.0,2746591.722427302
33.0,7.0,2746776.8149712896
83.0,9.0,2746617.5241781315
38.0,7.0,2746800.4551793863
75.0,7.0,2746824.7028066018
72.0,9.0,2746771.3478929657
88.0,9.0,2746808.7435952034
49.0,8.0,2747092.0689707664
75.0,7.0,2747332.822586034
54.0,8.0,2747273.938048747
73.0,8.0,2747291.08391551
15.0,7.0,2747525.434250032
91.0,7.0,2748005.33973345
24.0,7.0,2748104.824295537
30.0,7.0,2748463.7192358915
18.0,9.0,2748380.749757027
23.0,7.0,2748622.393247482
87.0,7.0,2748749.259364971
33.0,7.0,2748915.1502384073
34.0,8.0,2748912.598830919
24.0,7.0,2749038.898145295
20.0,7.0,2749134.5198422684
42.0,7.0,2749143.115100612
83.0,9.0,2749254.2418639357
76.0,9.0,2749336.140991412
33.0,7.0,2749521.1789594567
35.0,8.0,2749682.296495663
62.0,10.0,2749486.295117874
90.0,7.0,2750069.215906332
33.0,7.0,2750208.893613521
37.0,7.0,2750507.8351312536
92.0,7.0,2750847.7846084414
85.0,7.0,2750891.895767969
47.0,7.0,2751149.220171396
2.0,7.0,2751258.818699091
92.0,7.0,2751335.257562509
55.0,7.0,2751404.2777521005
82.0,7.0,2752231.486445871
86.0,8.0,2752203.124735486
16.0,7.0,2752268.1638249527
5.0,8.0,2752283.937911173
59.0,10.0,2751952.6005933383
52.0,7.0,2752443.6303924075
51.0,7.0,2752515.565924332
90.0,7.0,2752520.1721504405
74.0,7.0,2752550.942007313
31.0,8.0,2752621.361091661
98.0,8.0,2752903.999271881
14.0,7.0,2753038.493747575
6.0,9.0,2752906.4389519347
99.0,12.0,2751514.1686587436
82.0,7.0,2753349.2895449568
88.0,9.0,2753196.5226084394
72.0,9.0,2753255.739400074
58.0,7.0,2753478.234132664
17.0,8.0,2753560.324413302
92.0,7.0,2753803.6959349723
15.0,7.0,2753968.9048610795
82.0,7.0,2754075.080783548
61.0,8.0,2754023.1673643766
10.0,12.0,2752643.89772677
83.0,9.0,2754236.287610172
7.0,9.0,2754507.179158142
95.0,7.0,2754706.0493284143
2.0,7.0,2754718.1440800773
58.0,7.0,2754734.5184000395
65.0,7.0,2754757.1858487735
2.0,7.0,2754965.45125691
25.0,9.0,2754816.4117929973
40.0,7.0,2755371.9649109463
79.0,11.0,2754728.2618863727
64.0,8.0,2755939.423637803
8.0,7.0,2756198.8965432355
24.0,7.0,2756342.0601038476
68.0,8.0,2756391.7514769356
16.0,7.0,2756473.608461607
55.0,7.0,2756487.5255758925
83.0,9.0,2756395.967412434
70.0,7.0,2756663.575823829
68.0,8.0,2756603.3736298936
62.0,10.0,2756602.0626498144
17.0,8.0,2757000.3593840767
49.0,8.0,2757081.5836867355
2.0,7.0,2757216.345569362
80.0,7.0,2757326.677921763
41.0,7.0,2757835.248440648
45.0,8.0,2757809.110845634
83.0,9.0,2757742.7020505522
31.0,8.0,2758292.6263948856
20.0,7.0,2758453.651651156
98.0,8.0,2758481.1988301226
34.0,8.0,2758572.4046620573
67.0,9.0,2758750.833323558
16.0,7.0,2758945.1056247847
72.0,9.0,2759404.9641852165
44.0,10.0,2759167.694374958
9.0,10.0,2759218.745437169
90.0,7.0,2759669.179973838
43.0,11.0,2758864.7256544568
29.0,9.0,2759647.2748695225
23.0,7.0,2759880.4559750133
1.0,8.0,2759832.9508107407
88.0,9.0,2759777.8607899873
7.0,9.0,2759985.114169999
73.0,8.0,2760264.983468108
33.0,7.0,2760366.584161075
52.0,7.0,2760378.011595081
43.0,11.0,2759859.638614392
10.0,12.0,2759394.1556043
19.0,11.0,2760162.43236278
31.0,8.0,2761116.09250956
1.0,8.0,2761339.504081244
74.0,7.0,2761470.1324171806
99.0,12.0,2759915.5159005295
7.0,9.0,2761503.441581662
0.0,8.0,2761710.2011132175
70.0,7.0,2761932.923631684
94.0,8.0,2762036.300209205
67.0,9.0,2761986.5400186502
36.0,7.0,2762172.0646651406
93.0,8.0,2762118.60831409
82.0,7.0,2762246.391675107
2.0,7.0,2762304.36314273
70.0,7.0,2762365.569200434
71.0,8.0,2762311.4038004233
97.0,8.0,2762470.802722832
57.0,7.0,2762701.457140492
82.0,7.0,2762805.6029838626
85.0,7.0,2762846.4553783275
92.0,7.0,2763697.8102138615
55.0,7.0,2763767.258263182
28.0,7.0,2764171.401905807
92.0,7.0,2764199.3192152027
93.0,8.0,2764173.79885805
62.0,10.0,2764090.0159251797
30.0,7.0,2764682.342291984
53.0,7.0,2764828.393676739
13.0,8.0,2764775.212848204
68.0,8.0,2764791.7586079654
96.0,7.0,2764920.77544647
69.0,7.0,2764976.700386434
39.0,10.0,2764573.4100512452
11.0,7.0,2765221.9420967167
70.0,7.0,2765251.186565995
50.0,7.0,2765300.734610663
4.0,8.0,2765291.1757000177
64.0,8.0,2765330.0383383394
32.0,8.0,2765430.7910619867
29.0,9.0,2765423.5853245733
57.0,7.0,2765593.3656394347
40.0,7.0,2765604.6982913446
76.0,9.0,2765544.8292412627
88.0,9.0,2765584.6565288804
83.0,9.0,2765793.4127573296
80.0,7.0,2766216.919624055
66.0,7.0,2766336.1642082753
41.0,7.0,2766357.952786987
92.0,7.0,2766404.4997734474
50.0,7.0,2766560.0475335927
69.0,7.0,2766706.178362358
34.0,8.0,2766650.976983493
29.0,9.0,2766712.1306058685
92.0,7.0,2767091.193578361
21.0,11.0,2766382.4993418343
55.0,7.0,2767360.862397204
78.0,8.0,2767392.234889804
70.0,7.0,2767457.3816693756
44.0,10.0,2767166.2926416355
97.0,8.0,2767536.890182573
84.0,7.0,2767638.463276977
14.0,7.0,2767765.549157625
46.0,9.0,2767621.5900127897
3.0,10.0,2767389.4998965883
42.0,7.0,2767853.7384303985
51.0,7.0,2767920.0238404116
38.0,7.0,2767930.049560371
74.0,7.0,2767987.423687603
7.0,9.0,2767969.3480803743
58.0,7.0,2768240.0298851053
96.0,7.0,2768363.339764862
41.0,7.0,2768396.4526361586
5.0,8.0,2768463.7493888387
38.0,7.0,2768611.2901841323
56.0,7.0,2768913.0311676674
76.0,9.0,2768797.201091424
5.0,8.0,2768919.524759337
65.0,7.0,2769000.978448525
18.0,9.0,2768980.813741984
97.0,8.0,2769110.0413256865
42.0,7.0,2769244.97191389
52.0,7.0,2769693.5106825395
23.0,7.0,2769738.940071749
66.0,7.0,2769853.046793893
93.0,8.0,2770134.4654912935
33.0,7.0,2770240.898144844
6.0,9.0,2770098.243702858
19.0,11.0,2769382.8379903464
23.0,7.0,2770299.8653338356
71.0,8.0,2770251.852571672
58.0,7.0,2770331.1814290127
0.0,8.0,2770409.8006955176
47.0,7.0,2770584.5215192395
59.0,10.0,2770266.560096914
3.0,10.0,2770431.6314958096
0.0,8.0,2770823.334394937
42.0,7.0,2771040.359150701
26.0,7.0,2771207.4692046833
3.0,10.0,2771148.88208
90.0,7.0,2771600.557449841
9.0,10.0,2771367.873311758
95.0,7.0,2771802.235533034
8.0,7.0,2772208.8490691106
4.0,8.0,2772231.353239307
74.0,7.0,2772297.026257462
82.0,7.0,2772299.8339863233
53.0,7.0,2772341.7254600683
19.0,11.0,2771558.7820608327
34.0,8.0,2772435.8718517856
49.0,8.0,2772452.9907159135
74.0,7.0,2772984.2999256128
31.0,8.0,2773006.3025457263
93.0,8.0,2773243.7773910565
40.0,7.0,2773368.317667033
67.0,9.0,2773227.6992233894
89.0,9.0,2773370.949860071
65.0,7.0,2773696.1503267423
10.0,12.0,2772226.497610343
15.0,7.0,2774097.8947650725
19.0,11.0,2773717.0930795087
74.0,7.0,2774626.6239656974
35.0,8.0,2774818.6345875715
54.0,8.0,2774829.0429219613
82.0,7.0,2774978.6724766344
28.0,7.0,2775117.127830605
69.0,7.0,2775373.4952624748
28.0,7.0,2775543.7407259895
18.0,9.0,2775562.2461340213
60.0,7.0,2775749.8555651954
7.0,9.0,2775584.710409824
91.0,7.0,2775779.999113329
25.0,9.0,2775872.5256513497
38.0,7.0,2776064.828469978
16.0,7.0,2776317.4710526145
78.0,8.0,2776541.7975033554
82.0,7.0,2776738.3267923123
43.0,11.0,2775903.5925138877
8.0,7.0,2776857.023802615
62.0,10.0,2776601.846784781
92.0,7.0,2777364.336421869
30.0,7.0,2777613.6124991593
36.0,7.0,2777684.5150669143
89.0,9.0,2777592.678225085
39.0,10.0,2777350.398446971
21.0,11.0,2777009.265138776
50.0,7.0,2778033.6444831225
77.0,7.0,2778109.9829998454
44.0,10.0,2777753.5682564187
35.0,8.0,2778133.1607919764
32.0,8.0,2778161.050230129
70.0,7.0,2778243.104119574
61.0,8.0,2778455.4745768737
56.0,7.0,2778521.7740171202
41.0,7.0,2778547.7511773296
83.0,9.0,2778492.381815183
20.0,7.0,2778676.595407871
92.0,7.0,2778719.5533514568
18.0,9.0,2778767.023252407
76.0,9.0,2778859.210088624
75.0,7.0,2779179.7475633617
56.0,7.0,2779238.502871589
4.0,8.0,2779376.058642453
58.0,7.0,2779629.8273187904
26.0,7.0,2779684.2623907523
2.0,7.0,2779782.585967058
49.0,8.0,2779869.8275002227
37.0,7.0,2780107.49759661
27.0,10.0,2779711.9687919077
86.0,8.0,2780199.044089621
56.0,7.0,2780482.7140275245
61.0,8.0,2780757.725872153
19.0,11.0,2779990.152773081
80.0,7.0,2780955.948102786
78.0,8.0,2781005.92515444
34.0,8.0,2781087.9728835984
29.0,9.0,2781065.4007428046
26.0,7.0,2781375.431592145
85.0,7.0,2781444.5292240465
76.0,9.0,2781294.02696674
16.0,7.0,2781490.5362217035
27.0,10.0,2781335.2070281543
84.0,7.0,2781770.7014881484
3.0,10.0,2781787.9543035636
22.0,8.0,2782352.7967545213
24.0,7.0,2782527.0063048312
26.0,7.0,2782723.045425629
11.0,7.0,2782961.9369387263
51.0,7.0,2783204.557975315
68.0,8.0,2783587.4095823807
64.0,8.0,2783981.530570717
7.0,9.0,2783924.4259625
28.0,7.0,2784200.3061553948
63.0,8.0,2784526.126919615
23.0,7.0,2784695.184376921
59.0,10.0,2784300.156527473
46.0,9.0,2784561.74014065
11.0,7.0,2784755.297956701
91.0,7.0,2784785.5142847532
51.0,7.0,2784789.101611289
19.0,11.0,2784007.9581333515
10.0,12.0,2783295.088796453
85.0,7.0,2784935.7661738023
92.0,7.0,2784937.8467003917
91.0,7.0,2785596.5149281225
18.0,9.0,2785511.173124984
39.0,10.0,2785315.546022164
17.0,8.0,2785731.585507434
72.0,9.0,2785907.7816862427
68.0,8.0,2786051.9559564823
18.0,9.0,2786338.062655221
61.0,8.0,2786479.2261458007
61.0,8.0,2786649.1247135517
19.0,11.0,2785957.6419664435
36.0,7.0,2786921.538406331
98.0,8.0,2786993.4031525664
16.0,7.0,2787281.1805320494
28.0,7.0,2787315.909333105
60.0,7.0,2787318.263773453
62.0,10.0,2786960.7893529865
33.0,7.0,2787447.401704332
64.0,8.0,2788004.2983473856
69.0,7.0,2788124.857498952
3.0,10.0,2787716.77000022
70.0,7.0,2788156.5894257077
60.0,7.0,2788189.238937739
79.0,11.0,2787488.541605869
30.0,7.0,2788403.8941819426
70.0,7.0,2788478.764551091
77.0,7.0,2788656.478549157
61.0,8.0,2788778.163200173
15.0,7.0,2789193.317403034
18.0,9.0,2789145.131944554
78.0,8.0,2789476.0752624227
57.0,7.0,2789548.573860567
71.0,8.0,2789532.724548094
41.0,7.0,2789683.8321741316
74.0,7.0,2789704.703877147
82.0,7.0,2789717.0087745027
99.0,12.0,2788101.185293556
79.0,11.0,2788899.5424885154
12.0,9.0,2789774.809142916
1.0,8.0,2790158.286176428
38.0,7.0,2790253.9300658694
1.0,8.0,2790438.6549170995
11.0,7.0,2790523.7128439792
43.0,11.0,2789621.0810103766
90.0,7.0,2790544.861466407
59.0,10.0,2790147.7634805823
30.0,7.0,2790780.345470571
38.0,7.0,2790914.615760607
67.0,9.0,2790804.6220276295
63.0,8.0,2791179.8445401248
16.0,7.0,2791261.719695086
87.0,7.0,2791409.0961070037
34.0,8.0,2791358.290628188
78.0,8.0,2791383.871154137
12.0,9.0,2791345.9503362193
74.0,7.0,2791564.2054528757
96.0,7.0,2791789.1879282347
87.0,7.0,2791875.7057671547
74.0,7.0,2792202.2171622356
59.0,10.0,2792059.477837923
24.0,7.0,2792569.3892827705
44.0,10.0,2792512.44846029
81.0,9.0,2793125.6853711107
48.0,7.0,2793470.8059556317
68.0,8.0,2793625.898980715
84.0,7.0,2793741.722427528
49.0,8.0,2794021.3264320297
39.0,10.0,2793919.8439374934
46.0,9.0,2794224.3294961443
92.0,7.0,2794762.706040444
74.0,7.0,2794791.317813534
5.0,8.0,2794749.8403899334
30.0,7.0,2794824.9318233994
33.0,7.0,2794863.742523836
75.0,7.0,2794898.931010601
8.0,7.0,2795001.1612196183
51.0,7.0,2795004.141363039
80.0,7.0,2795351.2772080507
5.0,8.0,2795501.233461722
46.0,9.0,2795437.9671361092
20.0,7.0,2795812.1770134447
71.0,8.0,2795763.6178827644
61.0,8.0,2795868.864765206
49.0,8.0,2795906.625701674
76.0,9.0,2795858.934401166
22.0,8.0,2796029.8533159145
4.0,8.0,2796306.1792032123
47.0,7.0,2796549.364688716
50.0,7.0,2796608.8714823574
54.0,8.0,2796614.2822349984
80.0,7.0,2796838.4554844215
12.0,9.0,2796692.0367055014
40.0,7.0,2797146.663307586
54.0,8.0,2797557.3943682
94.0,8.0,2797715.2975461264
30.0,7.0,2797801.4779851227
96.0,7.0,2797807.598652006
78.0,8.0,2797779.438277319
71.0,8.0,2797890.1467569964
42.0,7.0,2798101.717988008
80.0,7.0,2798279.649956398
0.0,8.0,2798324.9425887945
57.0,7.0,2798441.572740973
45.0,8.0,2798657.022039493
78.0,8.0,2798707.786172899
83.0,9.0,2798607.709653848
26.0,7.0,2799036.2948608114
69.0,7.0,2799229.2040681927
71.0,8.0,2799173.1189496513
22.0,8.0,2799354.139467533
40.0,7.0,2799502.181969942
52.0,7.0,2799508.8371125814
5.0,8.0,2799556.0134896934
91.0,7.0,2799631.2054387266
11.0,7.0,2799707.148678387
53.0,7.0,2799755.6576216077
54.0,8.0,2799725.7236528546
63.0,8.0,2799742.0949045275
58.0,7.0,2799872.307317606
52.0,7.0,2800140.0462621693
84.0,7.0,2800555.3894459642
4.0,8.0,2800617.3185078804
15.0,7.0,2800707.927315741
32.0,8.0,2800824.2941363966
82.0,7.0,2800904.928385409
22.0,8.0,2801019.053269428
72.0,9.0,2801385.755223271
45.0,8.0,2801779.123171785
66.0,7.0,2802050.1134059853
24.0,7.0,2802066.939886342
65.0,7.0,2802228.3094258565
24.0,7.0,2802357.371704624
8.0,7.0,2802469.626846918
59.0,10.0,2802402.071262784
66.0,7.0,2802904.574561831
70.0,7.0,2803050.2071830197
21.0,11.0,2802148.0817445703
13.0,8.0,2803035.0454705562
37.0,7.0,2803135.349592593
84.0,7.0,2803146.015034121
23.0,7.0,2803418.6707145697
4.0,8.0,2803443.71658163
46.0,9.0,2803369.0941761755
38.0,7.0,2803571.1423665425
81.0,9.0,2803818.17596666
7.0,9.0,2803904.510052676
87.0,7.0,2804238.951565988
52.0,7.0,2804272.8951517884
77.0,7.0,2804390.4699058346
61.0,8.0,2804421.260878837
0.0,8.0,2804593.059968458
16.0,7.0,2804987.7780062533
38.0,7.0,2805150.7504450786
0.0,8.0,2805139.6322987876
72.0,9.0,2805406.9955133367
13.0,8.0,2805532.0212821094
61.0,8.0,2805538.6436879765
49.0,8.0,2805545.1787111643
56.0,7.0,2805669.7661178177
3.0,10.0,2805324.0407631155
62.0,10.0,2805476.2393768947
55.0,7.0,2806113.240777374
95.0,7.0,2806199.172618637
53.0,7.0,2806257.8364735637
52.0,7.0,2806432.290606453
52.0,7.0,2806582.8618690223
6.0,9.0,2806663.0204746216
76.0,9.0,2806678.953966186
51.0,7.0,2807143.5539532197
